houseid,personid,Age_U18,Age_1924,Age_2545,Age_4665,Age_U65,Age_U24,Male,White,Black,Asian,AmIndian,Hawai,Mulrace,Other_race,Work_hm,worker,Home_own,Home_rent,Home_other,hhsize,hhvehcnt,Veh_0,Veh_1,Veh_2,Veh_3,Veh_4,hhfaminc,Low_inc,Hg_inc,Medium_inc,Income_low,drvrcnt,Driver_nw,DRV_0,DRV_1,DRV_2,DRV_3,DRV_4,Veh_acces,Veh_avl,numadlt,Urban_big,Rural_Big,wtperfin,BKSH,RDSH,NOSH,Sanjose,Newyork,Atlanta,Chicago,VMT_wt,Ln_VMT
30044255,01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,1,05,0,0,1,1,2,2,0,0,1,0,0,2,1,2,1,0,131.75216950399,0,0,1,1,0,0,0,1686740.68105377,9.45746408702746
30044255,02,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,4,0,0,0,0,1,05,0,0,1,1,2,2,0,0,1,0,0,2,1,2,1,0,137.61054119532,0,0,1,1,0,0,0,1761741.75233537,9.45746408702735
30044430,01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,0,0,07,0,0,1,1,1,1,0,1,0,0,0,2,1,1,1,0,2622.37163979117,0,0,1,0,0,0,1,37721898.2083222,9.57398646092239
30044487,01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,08,0,0,1,0,2,2,0,0,1,0,0,1,1,2,1,0,8594.69963692916,0,1,0,0,0,0,1,43445218.2742186,8.52830819031485
30044487,02,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,08,0,0,1,0,2,2,0,0,1,0,0,1,1,2,1,0,9390.23666070469,0,1,0,0,0,0,1,47466566.4426462,8.52830819031485
30044564,01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,02,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,329.27233373943,0,0,1,0,0,0,1,6860245.83999574,9.94441666131943
30044687,01,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,06,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,968.69382125632,0,1,0,0,0,1,0,1640226.28243496,7.43498659050205
30044727,01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,1,0,10,0,1,0,0,2,2,0,0,1,0,0,1.5,1,2,1,0,59.61738266027,0,0,1,0,0,0,1,1816444.77141172,10.3244773597905
30044727,02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,1,0,10,0,1,0,0,2,2,0,0,1,0,0,1.5,1,2,1,0,55.35265722557,0,0,1,0,0,0,1,586776.636687725,9.26876917297684
30044994,01,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,03,1,0,0,1,2,2,0,0,1,0,0,1,1,3,1,0,4386.7536613901,0,0,1,0,1,0,0,52146744.5341159,9.38331168449567
30044994,02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,03,1,0,0,1,2,2,0,0,1,0,0,1,1,3,1,0,4226.11056044904,0,0,1,0,1,0,0,50271064.2552375,9.38398690936152
30045021,01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,5,0,0,0,0,1,08,0,0,1,0,4,4,0,0,0,0,1,1.25,1,4,0,1,151.86766780279,0,0,1,0,0,0,1,1776641.37657279,9.36731121426156
30045021,04,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4,5,0,0,0,0,1,08,0,0,1,0,4,4,0,0,0,0,1,1.25,1,4,0,1,329.2778907683,0,0,1,0,0,0,1,14647120.2399955,10.7028747368908
30045184,01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,03,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,35.951945906,0,0,1,0,1,0,0,17347.8924580222,6.18111336053828
30045192,01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,1,0,0,10,0,1,0,0,1,1,0,1,0,0,0,2,1,1,1,0,218.16184112466,0,0,1,0,1,0,0,766509.447173073,8.16464970125694
30045337,01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,11,0,1,0,0,2,2,0,0,1,0,0,1,1,2,1,0,250.00079938463,0,0,1,0,1,0,0,743689.877969428,7.99825138704799
30045499,01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1,0,0,05,0,0,1,1,2,2,0,0,1,0,0,1,1,2,0,1,119.5235135342,0,0,1,0,1,0,0,1812576.47321629,9.62681267799923
30045499,02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1,0,0,05,0,0,1,1,2,2,0,0,1,0,0,1,1,2,0,1,127.93847823638,0,0,1,0,1,0,0,1940189.58122432,9.62681267799933
30045564,01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,05,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,5416.59314483377,0,0,1,0,0,0,1,30197560.9483798,8.62622874583904
30045991,01,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,2,0,0,1,0,0,05,0,0,1,1,1,1,0,1,0,0,0,2,1,2,1,0,2484.13395153552,0,0,1,0,0,1,0,42230873.368252,9.74104156155474
30045991,02,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,2,0,0,1,0,0,05,0,0,1,1,1,1,0,1,0,0,0,2,1,2,1,0,1679.32189071223,0,0,1,0,0,1,0,28548875.1793615,9.74104156155474
30046533,01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1,0,0,10,0,1,0,0,2,2,0,0,1,0,0,1,1,2,0,1,88.98359813582,0,0,1,0,1,0,0,2884623.5679785,10.3864837553186
30046533,02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1,0,0,10,0,1,0,0,2,2,0,0,1,0,0,1,1,2,0,1,75.59278369575,0,0,1,0,1,0,0,892028.864362553,9.37597768426044
30046543,01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,0,0,09,0,0,1,0,1,1,0,1,0,0,0,2,1,1,1,0,62.3383635851,0,0,1,0,0,1,0,4934142.56935665,11.279125080789
30046691,02,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,11,0,1,0,0,2,2,0,0,1,0,0,1,1,2,1,0,631.87537673758,0,0,1,0,0,1,0,9145119.69001559,9.5801078336371
30046856,01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,1,06,0,0,1,1,2,2,0,0,1,0,0,2.5,1,2,1,0,229.79456084823,0,0,1,0,0,1,0,3373620.84164953,9.59437957598694
30046856,02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,1,06,0,0,1,1,2,2,0,0,1,0,0,2.5,1,2,1,0,205.52197384349,0,0,1,0,0,1,0,126326.136442633,6.42269486310212
30047130,01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,03,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,113.51090442957,0,0,1,0,1,0,0,389828.796418877,8.14185517064692
30047236,01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,03,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,4817.92076540043,0,0,1,0,1,0,0,6019486.11468748,7.13121478037886
30047255,01,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,03,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,248.13991679336,0,0,1,0,0,1,0,924096.623430605,8.2228476338442
30047259,02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,1,0,09,0,0,1,0,2,2,0,0,1,0,0,1.5,1,2,1,0,33.3665821107,0,1,0,1,0,0,0,23298.0491258752,6.55000118153764
30047300,01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,09,0,0,1,0,2,2,0,0,1,0,0,1,1,2,1,0,153.80669039639,0,0,1,0,1,0,0,1826216.04808694,9.38214431204072
30047300,02,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,09,0,0,1,0,2,2,0,0,1,0,0,1,1,2,1,0,159.65319709264,0,0,1,0,1,0,0,3142160.91475757,9.88746817471811
30047367,01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,08,0,0,1,0,2,2,0,0,1,0,0,1,1,2,1,0,660.49930444211,0,1,0,0,0,1,0,13456005.5672643,9.92198908868215
30047367,02,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1,0,0,08,0,0,1,0,2,2,0,0,1,0,0,1,1,2,1,0,856.33387788372,0,1,0,0,0,1,0,39958221.4381247,10.7507060883487
30047406,01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,05,0,0,1,1,2,2,0,0,1,0,0,.5,0,2,1,0,149.09191313983,0,0,1,0,1,0,0,2601587.53838878,9.76712673228243
30047406,02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,05,0,0,1,1,2,2,0,0,1,0,0,.5,0,2,1,0,159.58861917996,0,0,1,0,1,0,0,2562993.22402992,9.6841492520628
30047422,01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,1,0,04,1,0,0,1,2,2,0,0,1,0,0,1.5,1,2,1,0,58.30713950724,0,0,1,0,1,0,0,11769664.3191209,12.2153163654063
30047422,02,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,1,0,04,1,0,0,1,2,2,0,0,1,0,0,1.5,1,2,1,0,68.63590433769,0,0,1,0,1,0,0,13854590.7263004,12.2153163654066
30047472,01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,05,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1575.31181802738,0,0,1,0,0,1,0,7094211.98194992,8.41280331564617
30047579,01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,5,2,0,0,1,0,0,08,0,0,1,0,2,2,0,0,1,0,0,1,1,2,1,0,1766.36939736935,0,0,1,0,0,1,0,2472519.72320267,7.24478093386778
30048005,01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,05,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,41.24780209836,0,1,0,0,1,0,0,102903.985479927,7.82235458119522
30048047,01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,1,0,0,0,11,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1918.32087894604,0,1,0,0,1,0,0,23202100.6224569,9.40063051177903
30048047,02,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,0,0,11,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1908.06332942945,0,0,1,0,1,0,0,6218540.57599359,8.08950854764048
30048081,01,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,3,0,0,0,1,0,05,0,0,1,1,2,2,0,0,1,0,0,1.5,1,4,1,0,2273.77904679969,0,0,1,1,0,0,0,28042482.877495,9.42011373940022
30048081,02,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,3,0,0,0,1,0,05,0,0,1,1,2,2,0,0,1,0,0,1.5,1,4,1,0,2989.44973215828,0,0,1,1,0,0,0,63449232.0534741,9.96295315000208
30048158,01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,03,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,2401.45683297908,0,0,1,0,1,0,0,14609154.5778707,8.71349243690761
30048161,01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,0,1,0,0,0,07,0,0,1,1,2,2,0,0,1,0,0,.5,0,2,1,0,609.29062188189,0,0,1,0,1,0,0,9306177.0075934,9.63395903599112
30048161,02,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,07,0,0,1,1,2,2,0,0,1,0,0,.5,0,2,1,0,632.45100386276,0,0,1,0,1,0,0,5284494.95885566,9.03080453146915
30048236,01,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,08,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1077.06120592372,0,1,0,0,1,0,0,2557293.34775485,7.77288954921198
30048570,01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,0,0,05,0,0,1,1,1,1,0,1,0,0,0,1,1,2,1,0,2220.91417109039,0,0,1,0,1,0,0,25753021.1400002,9.35847456039068
30048570,02,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,05,0,0,1,1,1,1,0,1,0,0,0,1,1,2,1,0,2265.54591970022,0,0,1,0,1,0,0,235673.414296815,4.65419841705545
30048591,01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,3,0,0,0,1,0,05,0,0,1,1,2,2,0,0,1,0,0,1.5,1,2,1,0,3996.32312191404,0,0,1,0,1,0,0,9542540.24019997,7.7785589853129
30048591,02,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,3,3,0,0,0,1,0,05,0,0,1,1,2,2,0,0,1,0,0,1.5,1,2,1,0,4148.23153261081,0,0,1,0,1,0,0,43569871.3625793,9.2595342641603
30048618,01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,04,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,20107.7337976246,0,0,1,0,0,0,1,87051708.1593733,8.37338402004762
30048763,01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,07,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,118.69990287842,0,0,1,1,0,0,0,1319433.69742489,9.31620466071919
30048763,02,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,07,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,110.9582975696,0,0,1,1,0,0,0,1214628.86037978,9.30088603766989
30048832,01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,08,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1508.51231764969,0,0,1,0,1,0,0,28880438.1511571,9.85984805090114
30048837,01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,01,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,71.41128732821,0,0,1,0,1,0,0,68212.4187123516,6.86297232521004
30048864,01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,10,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1053.04726114162,0,1,0,0,1,0,0,1008182.18258068,6.86526001031919
30048996,01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,09,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,2140.92408591535,0,1,0,0,1,0,0,12778844.0255954,8.69447624290052
30049081,01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,01,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,16316.6872338193,0,0,1,0,0,0,1,107605615.303336,8.79419139404091
30049320,02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,05,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,66.31625216456,0,0,1,0,1,0,0,1143464.60957291,9.75519633912408
30049408,01,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4,3,0,0,0,1,0,11,0,1,0,0,3,3,0,0,0,1,0,1,1,3,1,0,1223.45824128423,0,0,1,1,0,0,0,16575051.3327374,9.51404624978483
30049408,02,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,4,3,0,0,0,1,0,11,0,1,0,0,3,3,0,0,0,1,0,1,1,3,1,0,1139.2340338201,0,0,1,1,0,0,0,19839208.1704708,9.76511675457073
30049408,03,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,3,0,0,0,1,0,11,0,1,0,0,3,3,0,0,0,1,0,1,1,3,1,0,1147.39457678586,0,0,1,1,0,0,0,5232474.96246234,8.42536514195299
30049408,04,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4,3,0,0,0,1,0,11,0,1,0,0,3,3,0,0,0,1,0,1,1,3,1,0,1715.81029828997,0,0,1,1,0,0,0,2245180.67056989,7.17741975502174
30049470,01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,3,1,0,1,0,0,0,06,0,0,1,1,1,1,0,1,0,0,0,1,1,3,1,0,4811.7450311319,0,0,1,0,1,0,0,44223305.0576239,9.12605618192027
30049470,02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,06,0,0,1,1,1,1,0,1,0,0,0,1,1,3,1,0,4810.75649530211,0,0,1,0,1,0,0,4073748.60022183,6.74264475891854
30049470,03,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,3,1,0,1,0,0,0,06,0,0,1,1,1,1,0,1,0,0,0,1,1,3,1,0,4810.77165756966,0,0,1,0,1,0,0,1615457.1226119,5.81948928236817
30049711,01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,1,0,11,0,1,0,0,2,2,0,0,1,0,0,1.5,1,2,1,0,588.140603143,0,0,1,0,1,0,0,3442898.63252063,8.67502907254021
30049711,02,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,0,1,0,11,0,1,0,0,2,2,0,0,1,0,0,1.5,1,2,1,0,317.86290054232,0,0,1,0,1,0,0,891033.282800256,7.93887357228706
30049798,01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,05,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,533.03599105163,0,0,1,0,0,1,0,7486402.54338143,9.55008118953332
30049856,01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,03,1,0,0,1,1,1,0,1,0,0,0,1,1,2,1,0,17556.1651334605,0,0,1,0,0,0,1,112883332.821729,8.76886044633539
30049856,02,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,03,1,0,0,1,1,1,0,1,0,0,0,1,1,2,1,0,20551.9302029342,0,0,1,0,0,0,1,77362500.506744,8.233568211158
30049905,01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,07,0,0,1,1,2,2,0,0,1,0,0,1,1,3,1,0,10293.5726478335,0,0,1,0,0,0,1,86459628.2267598,9.03603222190343
30049905,02,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,07,0,0,1,1,2,2,0,0,1,0,0,1,1,3,1,0,10249.1426126746,0,0,1,0,0,0,1,76958557.0671986,8.92396145005479
30049905,03,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,07,0,0,1,1,2,2,0,0,1,0,0,1,1,3,1,0,16503.3079975713,0,0,1,0,0,0,1,87693132.6074549,8.57822620041951
30049905,04,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2,0,0,1,0,0,07,0,0,1,1,2,2,0,0,1,0,0,1,1,3,1,0,11647.6090546843,0,0,1,0,0,0,1,26736911.870892,7.73913497206587
30049914,02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,11,0,1,0,0,2,2,0,0,1,0,0,1,1,2,1,0,338.25504125626,0,0,1,1,0,0,0,1511188.22231641,8.40483043944535
30050102,01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,11,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,227.4273360244,0,0,1,1,0,0,0,2564126.08859718,9.33038617896685
30050292,02,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,06,0,0,1,1,2,2,0,0,1,0,0,1,1,2,0,1,14.57600832896,0,0,1,0,1,0,0,3905.05839141138,5.59437675112919
30050429,01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,07,0,0,1,1,1,1,0,1,0,0,0,1,1,3,1,0,1338.2959856207,0,1,0,1,0,0,0,40323861.7687405,10.3133347120839
30050429,02,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,0,1,0,0,0,07,0,0,1,1,1,1,0,1,0,0,0,1,1,3,1,0,1891.06207738297,0,1,0,1,0,0,0,10179624.983794,8.59119058602791
30050542,01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,08,0,0,1,0,2,2,0,0,1,0,0,1,1,2,1,0,1483.73358524675,0,0,1,0,1,0,0,11374984.1819507,8.94474067915053
30050557,01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,07,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,767.39963138167,0,0,1,0,1,0,0,21992679.6528761,10.2632474082378
30050557,02,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,07,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,966.94795400197,0,0,1,0,1,0,0,49316806.5366435,10.8396504190947
30050664,01,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,05,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,344.13345842155,0,0,1,0,0,1,0,8674663.28179879,10.1349271959176
30050666,01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,0,07,0,0,1,1,2,2,0,0,1,0,0,1.5,1,3,1,0,1648.22794561934,0,0,1,0,0,0,1,43032075.3036052,10.1700386170347
30050666,02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,0,07,0,0,1,1,2,2,0,0,1,0,0,1.5,1,3,1,0,1651.48512426757,0,0,1,0,0,0,1,7653650.91733121,8.44147885282344
30050666,03,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,0,07,0,0,1,1,2,2,0,0,1,0,0,1.5,1,3,1,0,1811.8577459031,0,0,1,0,0,0,1,10806762.1104179,8.69374228622966
30050725,01,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,1,0,08,0,0,1,0,2,2,0,0,1,0,0,1.5,1,2,1,0,711.79801249824,0,0,1,0,0,1,0,25752257.7408461,10.4962663194696
30050725,02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,1,0,08,0,0,1,0,2,2,0,0,1,0,0,1.5,1,2,1,0,538.28689280436,0,0,1,0,0,1,0,7474487.61597898,9.53868646647122
30050772,01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,1,0,1,0,0,0,07,0,0,1,1,2,2,0,0,1,0,0,.5,0,4,1,0,2452.35872925023,0,0,1,1,0,0,0,99140697.0690179,10.6072697305017
30050772,02,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,4,1,0,1,0,0,0,07,0,0,1,1,2,2,0,0,1,0,0,.5,0,4,1,0,2357.08743267959,0,0,1,1,0,0,0,454257.89002601,5.26641381753503
30050772,03,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0,0,0,07,0,0,1,1,2,2,0,0,1,0,0,.5,0,4,1,0,3948.27949355705,0,0,1,1,0,0,0,159615792.153798,10.6072697305017
30050780,01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,5,0,0,0,0,1,07,0,0,1,1,2,2,0,0,1,0,0,2.5,1,2,1,0,2203.0194501272,1,0,0,0,0,0,1,28085678.1242257,9.45326458956112
30050780,02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,1,07,0,0,1,1,2,2,0,0,1,0,0,2.5,1,2,1,0,2140.97606934006,0,0,1,0,0,0,1,3261016.99513496,7.32918887607761
30051194,01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,04,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,102.94062773333,0,0,1,0,1,0,0,1287713.13569215,9.43430598530493
30051204,01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,1,0,08,0,0,1,0,3,3,0,0,0,1,0,1,1,3,1,0,2198.03461589552,0,0,1,0,0,1,0,49876306.8403627,10.0297818202332
30051204,02,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,1,0,08,0,0,1,0,3,3,0,0,0,1,0,1,1,3,1,0,2544.06612720989,0,0,1,0,0,1,0,57728218.5936803,10.0297818202332
30051204,03,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,1,0,08,0,0,1,0,3,3,0,0,0,1,0,1,1,3,1,0,2674.24859415625,0,0,1,0,0,1,0,61978492.3881089,10.05091741245
30051379,01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,1,0,08,0,0,1,0,1,1,0,1,0,0,0,3,1,1,1,0,617.62348851432,0,1,0,1,0,0,0,6200748.36140215,9.21440111598383
30051388,02,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,1,0,05,0,0,1,1,2,2,0,0,1,0,0,1.5,1,2,1,0,266.87977764539,0,0,1,0,1,0,0,3161575.27308954,9.37986708946938
30051430,01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,1,0,1,0,0,0,07,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1897.07955505161,0,0,1,0,0,1,0,21768048.8398376,9.34797004267499
